sequence_id,timestep,temperature_1,temperature_2
0,0,,
0,1,,
0,2,,
0,3,,-1.5001776486401048
0,4,,
0,5,,
0,6,8.297631227459883,
0,7,13.336975509166265,
1,0,,
1,1,,-0.6359464055780587
1,2,,-0.7669593301825949
1,3,,-1.7556475270722558
1,4,8.143581979809152,
1,5,,
1,6,,
1,7,,
2,0,,
2,1,,
2,2,,
2,3,,-0.8258481305010336
2,4,,
2,5,23.755368738511294,
2,6,,
2,7,,
3,0,,
3,1,8.496666691207261,-0.3794368356991994
3,2,,
3,3,24.278215861769652,
3,4,,
3,5,,
3,6,,
3,7,,
4,0,,-0.8686029942405034
4,1,,
4,2,,
4,3,13.106068307987009,1.0332020209241597
4,4,23.12563560068899,-1.0399692445601325
4,5,,-0.04419051108130112
4,6,,
4,7,23.107272773911664,-0.7065649411119824
5,0,,
5,1,,-0.17685311472634235
5,2,7.241258132425896,
5,3,,
5,4,,0.23457591533844546
5,5,,
5,6,,
5,7,,
6,0,,-2.1178368386856183
6,1,,
6,2,,
6,3,-0.4849940277536656,-0.28941142732249125
6,4,,
6,5,,-1.4497956668123997
6,6,,
6,7,,
7,0,,
7,1,,
7,2,,
7,3,,
7,4,,
7,5,,
7,6,23.976639784332114,
7,7,23.378539945926978,-0.946070779029873
8,0,,-0.6936554624289465
8,1,,0.11478779458630584
8,2,,
8,3,,
8,4,,
8,5,,
8,6,,
8,7,,
9,0,,
9,1,7.752069174000375,
9,2,,
9,3,,
9,4,13.410215740025333,
9,5,,
9,6,,
9,7,24.978369014010532,
10,0,,
10,1,,
10,2,,
10,3,,
10,4,,
10,5,,-2.0215074732421403
10,6,,
10,7,0.3246159330026787,
11,0,,-1.2919898786900792
11,1,,
11,2,9.106571016801203,
11,3,,
11,4,24.416681608102685,
11,5,,
11,6,,
11,7,,-1.5031120751992064
12,0,,
12,1,,
12,2,,
12,3,,
12,4,,-0.7110078347642279
12,5,,-0.4577870782255309
12,6,13.149930109459051,
12,7,24.76260584138907,
13,0,0.5343854153779425,
13,1,,
13,2,,
13,3,7.862807369355603,
13,4,,
13,5,,
13,6,,
13,7,,
14,0,,
14,1,,
14,2,,
14,3,,
14,4,,
14,5,24.978267747935735,
14,6,,
14,7,24.237520708931083,
15,0,,
15,1,,
15,2,,-2.446104351041809
15,3,,
15,4,,-1.5121733636230652
15,5,13.402996752504265,
15,6,24.02774637328644,
15,7,,
16,0,,
16,1,,
16,2,,
16,3,,
16,4,,
16,5,,
16,6,,
16,7,23.795271578809526,
17,0,,
17,1,,
17,2,,
17,3,,-0.07268613596676687
17,4,7.713108745378741,
17,5,,
17,6,,
17,7,,
18,0,,
18,1,,
18,2,7.4312807333714215,
18,3,,
18,4,,
18,5,,-1.3361106357682104
18,6,,0.3195746207947836
18,7,23.663967671984157,
19,0,,
19,1,,
19,2,,
19,3,,
19,4,,
19,5,,
19,6,,-0.5936738963398567
19,7,,
20,0,,
20,1,,
20,2,1.0635388083596808,
20,3,,
20,4,,
20,5,7.605896197370346,
20,6,,
20,7,,
21,0,,
21,1,,
21,2,,
21,3,23.370845988214935,
21,4,23.929857880551335,
21,5,,
21,6,,
21,7,,
22,0,,
22,1,,
22,2,,-0.4627871565411168
22,3,,
22,4,,
22,5,,
22,6,23.218329494789035,
22,7,23.734893601074766,
23,0,,
23,1,,
23,2,7.143950484510115,
23,3,,
23,4,,
23,5,,
23,6,23.821099394308426,
23,7,24.68767585963133,
24,0,,
24,1,,
24,2,,
24,3,,
24,4,,
24,5,,-0.5271094845235496
24,6,,-0.2468059819319378
24,7,,
25,0,,
25,1,8.518890791639855,
25,2,,
25,3,,-1.513853678132723
25,4,23.23764358033243,
25,5,,-1.9446819726225306
25,6,,
25,7,,
26,0,,
26,1,,
26,2,,-1.2221467988236199
26,3,,
26,4,23.946128435604276,
26,5,23.752711494862005,
26,6,,0.009444242265836733
26,7,23.757661039953806,-2.269356654458711
27,0,0.03283956551679439,
27,1,8.537036197705484,
27,2,,-0.24453956559196421
27,3,,
27,4,24.530858436859788,
27,5,,
27,6,,
27,7,,
28,0,,
28,1,-0.4003436225626565,-0.5197528295049145
28,2,,
28,3,8.92490723806289,
28,4,,
28,5,,-1.9716969017756503
28,6,8.888951941360366,-2.6582736199910766
28,7,,
29,0,0.3956952873755407,-0.5469520496731219
29,1,,
29,2,,
29,3,,-0.6190408474245434
