x1,x2,ordinal_label
0.3754900854529817,0.15351079724171446,0
0.006068999828897242,-0.24692198581373612,0
0.3233318307894193,0.6295196491870618,0
0.1876778717031429,-0.6733664951258929,0
0.565982393183648,-0.47748423020208247,0
0.933708414050879,-0.4962077875297663,0
0.799246570239764,-0.20848372784608857,0
0.4516381819381421,0.6518151344812572,0
0.41428074602877246,-0.6658220003144191,0
0.72225924709825,0.5859053430357503,0
0.651794700123623,0.9367383107444516,0
0.3877388649844883,-0.7281925957593233,0
0.7755944093416063,0.8530522776466728,0
0.34593717211213737,-0.2507383995781436,0
0.4998928354366838,-0.2931374599089776,0
0.5691772504473674,-0.527164250654423,0
0.21066224358211852,0.445634487754311,0
0.6168591620643297,-0.05362398299929556,0
0.3221824056939789,0.35239183743678093,0
0.13542966817122656,0.6350126213474442,0
0.2728526854817795,0.0056920851207003355,0
0.712660258136328,0.2663405578795938,0
0.29320828608405713,-0.20515223610450264,0
0.23179561706846533,1.1731078055923794,0
0.09096136745582077,-0.23533273324645856,0
0.5610552799761214,-0.8147522781605953,0
0.7555081869964213,0.005801158563144425,0
0.2678801099482324,0.06332096736763841,0
0.2789850544418444,-0.36102108031818925,0
0.8753259632948378,0.6749112238895295,0
1.074054656721659,-0.04798002307395622,0
0.5307622003374748,-0.11867407641091145,0
0.3197909499184854,-0.16388010081941173,0
0.5820937134447514,0.4070254195720954,0
0.27233912092750145,0.615819845173239,0
0.7571718960605074,0.7790120470690716,0
0.8188981715168939,-0.6504329475161225,0
0.08588211167130332,-0.03258516109064071,0
0.27407545182114706,0.7682504256762924,0
0.24083306699849524,-1.0717329723231581,0
0.07964105415536406,0.7718557929420127,0
0.2148578190707422,-0.4302040063424257,0
0.639319605752514,0.4158767327452648,0
0.741812622631025,0.7544674095107567,0
0.7960916338702139,0.8873496695513348,0
0.006661715860054758,0.2079373919129844,0
0.2386536421969759,-0.07070668745067527,0
0.04754095912716405,-0.518416737044283,0
0.20176484992018281,-1.1087937232330105,0
0.8070824240430385,-0.7253150528280744,0
0.3900152428542804,-0.5505272364466449,0
0.9171590943498802,-0.03454717114382037,0
0.5337199634739304,-0.7165245682373371,0
0.04157900176744026,0.22883783673836022,0
0.7612268226748915,0.276044299546457,0
0.2592513927874649,-0.016247187233675364,0
0.7270046876880262,-0.3318699068664802,0
0.6684130900020037,0.10699787065666361,0
0.1783957811210707,0.8847064668200877,0
0.8644094486576785,-0.28793823546543457,0
0.8060077452464615,0.8615536209760142,0
0.5495323058847061,0.3023372500635847,0
0.9499851386665238,0.2476846556133906,0
0.8682960690419781,-0.16576488162154973,0
0.029759608632785782,0.22114272692171005,0
0.3856812353127998,0.17855220590459123,0
0.5934238436631263,-0.445947186439317,0
0.36844414754581517,0.28026872270117625,0
0.21906564893899236,0.8494852451562704,0
0.9153999127322512,0.21151601020726188,0
0.22185066964324265,-0.16941538494359543,0
0.44161643535203815,0.22162930918186546,0
0.8075263607996467,0.3593084706558623,0
0.14311146115313855,-0.15104191347963317,0
0.48279505020857943,-0.0522799839081752,0
0.5755279188298865,0.6173536591891201,0
0.8701938114178485,-0.48726555344175293,0
0.15476199450232148,0.3044489753839227,0
0.6642447735073125,-0.47987394062773686,0
0.3278461452205374,-0.9032475702844925,0
0.377292400641517,0.7438971127677162,0
0.6373742895033832,-0.4376080579919433,0
2.0778190667717182,0.6609585584446495,1
0.3392971864407638,2.0060656158376635,1
0.41457143797034723,-2.090823140474982,1
1.4173143666533052,0.3472773931284776,1
1.216005930994596,-1.114170352867894,1
2.1496696659032932,-0.16872481669484968,1
1.8940436806422956,-0.5377835695738843,1
0.6107435573693565,-2.101151285070246,1
1.2395184995138429,-0.45543914412008574,1
0.09487724325928483,-0.9263128889694277,1
