x1,x2,ordinal_label
0.3754900854529817,0.15351079724171446,0
0.006068999828897242,-0.24692198581373612,0
0.3233318307894193,0.6295196491870618,0
-0.3836025833476213,0.8672016747324403,0
-0.3780435936776083,-0.7768402576817621,0
0.1876778717031429,-0.6733664951258929,0
0.565982393183648,-0.47748423020208247,0
0.933708414050879,-0.4962077875297663,0
-1.1378637055634302,-0.3007998853491384,0
-0.479616735529458,0.44147495769930406,0
0.799246570239764,-0.20848372784608857,0
-0.036635678663293536,0.4088409438229765,0
-0.15877725144392377,-0.5122005003749078,0
-0.3283552952985146,-0.7095518144415901,0
-0.11472409256324845,-0.7485376962604046,0
-0.5126512611678758,-0.17240068177160867,0
0.4516381819381421,0.6518151344812572,0
-0.06905677139287779,0.5562684838373361,0
-0.0875568317822012,-1.0661656496670038,0
-0.6817826552681499,0.12669601674472036,0
-0.20416543422863476,-0.5658810842038365,0
0.41428074602877246,-0.6658220003144191,0
-0.442406671326434,-0.4933935404099199,0
-0.6208768574999584,0.19955142818409222,0
-0.9050437943115469,0.44382337987536813,0
-0.06794069369382347,-0.6799359770319946,0
0.72225924709825,0.5859053430357503,0
-0.33517453209228254,0.08101343627322,0
0.651794700123623,0.9367383107444516,0
0.3877388649844883,-0.7281925957593233,0
-1.0080506308127322,-0.3689110124448879,0
0.7755944093416063,0.8530522776466728,0
0.34593717211213737,-0.2507383995781436,0
0.4998928354366838,-0.2931374599089776,0
0.5691772504473674,-0.527164250654423,0
-0.950384658086109,0.14964088255270214,0
0.21066224358211852,0.445634487754311,0
-0.8130563577508281,-0.5093589030854349,0
0.6168591620643297,-0.05362398299929556,0
0.3221824056939789,0.35239183743678093,0
0.13542966817122656,0.6350126213474442,0
-0.18748737274028546,-0.4104695589616923,0
-0.051452678393443856,-1.1978618726064736,0
-1.021940041776347,0.11899130036705673,0
-0.8265444090984869,0.851388060150549,0
0.2728526854817795,0.0056920851207003355,0
0.712660258136328,0.2663405578795938,0
0.29320828608405713,-0.20515223610450264,0
0.23179561706846533,1.1731078055923794,0
-0.3393494521806884,-0.9829585345526021,0
-0.6666603906310499,0.4942342768668315,0
0.09096136745582077,-0.23533273324645856,0
-0.45707556633902346,0.9392437247085519,0
0.5610552799761214,-0.8147522781605953,0
0.7555081869964213,0.005801158563144425,0
0.2678801099482324,0.06332096736763841,0
0.2789850544418444,-0.36102108031818925,0
0.8753259632948378,0.6749112238895295,0
-0.8819304592601466,-0.5136228517250693,0
1.074054656721659,-0.04798002307395622,0
-0.23532611643072546,0.3812329772407572,0
0.5307622003374748,-0.11867407641091145,0
0.3197909499184854,-0.16388010081941173,0
0.5820937134447514,0.4070254195720954,0
-0.3768905519231093,-0.2422445974815948,0
0.27233912092750145,0.615819845173239,0
-0.10599370579676891,-0.7379033295514901,0
-0.6603000196824688,-0.2531720888971982,0
-0.6909964216844379,-0.13149575716706116,0
0.7571718960605074,0.7790120470690716,0
-0.2708530855521851,1.123872163114556,0
0.8188981715168939,-0.6504329475161225,0
-0.6163367760916136,0.7583982589555986,0
-0.27974575078353664,-0.13502321627738778,0
0.08588211167130332,-0.03258516109064071,0
0.27407545182114706,0.7682504256762924,0
-0.5787940541651171,-0.34998288752421597,0
0.24083306699849524,-1.0717329723231581,0
-0.6346695452399266,0.6897062100843039,0
0.07964105415536406,0.7718557929420127,0
-0.1570914684779312,-0.05498622574524081,0
-0.4558908227382946,-0.941534926404111,0
-0.9964831666374637,-0.5002960516207051,0
0.2148578190707422,-0.4302040063424257,0
-0.31833501860480135,0.09921326685023912,0
0.639319605752514,0.4158767327452648,0
0.741812622631025,0.7544674095107567,0
-0.3585851879424514,0.2717019525280272,0
0.7960916338702139,0.8873496695513348,0
-0.4807599517438856,1.0425285129971644,0
