sequence_id,timestep,temperature_1,temperature_2
0,0,-0.00643237848918547,
0,1,,-0.8646285598127907
0,2,,
0,3,6.900550430160354,-0.8140847460832596
0,4,8.347714620039252,
0,5,8.34073337346806,-0.9225636988102223
0,6,,-0.12581768041767805
0,7,13.011932128253116,
0,8,,
0,9,,
0,10,24.82122286309015,-1.50143600669429
0,11,24.580605266221628,
0,12,23.833367215542694,
0,13,,-0.7302313773614891
0,14,23.170218699326107,-1.005371992872921
0,15,24.66167571807521,
0,16,,-2.01436930227624
0,17,23.52766079041813,-0.7083931947179538
0,18,,
0,19,,
0,20,,
0,21,23.82395204899796,
0,22,,
0,23,,-1.6819323907062649
0,24,22.9570133264473,-0.46167994724923445
0,25,,
0,26,23.173027819954733,-0.5273332326044304
0,27,,-1.512417348588745
0,28,23.93649943073158,
0,29,,
0,30,,-1.5411394417183915
0,31,,-0.22185459889768333
0,32,,
0,33,23.666034381892846,
0,34,,
0,35,,
0,36,24.500977220222097,-2.7144330189005705
0,37,,
0,38,24.09082681479533,-3.3365509426072526
0,39,24.422088859658057,-1.2663552400904245
0,40,23.361744548240644,
0,41,23.388861981371182,-1.155464142797512
0,42,,0.03367320856096967
0,43,,-0.4464097500117806
0,44,,-0.46932739624491493
0,45,,
0,46,24.69149512752741,
0,47,,
0,48,,0.350181974806848
0,49,,
0,50,23.158412772650077,
0,51,,-1.6608786332858587
0,52,,-2.5561837489113355
0,53,23.079004538010516,-2.015080057876065
0,54,,
0,55,22.93965698654033,0.06216487604461207
0,56,,-1.2593344958342394
0,57,23.698414776463235,
0,58,23.85182461799874,-0.13787677559017475
0,59,,
0,60,,
0,61,,
0,62,24.056393696387698,
0,63,,-0.37417467745250277
0,64,,-1.0380095137802525
0,65,23.68365670716363,
0,66,23.64419862281028,
0,67,23.765121204466322,-1.7099470685714204
0,68,,
0,69,,
0,70,,-1.6541639493576996
0,71,,-0.6645338895615738
0,72,23.66216982420103,
0,73,,
0,74,,-0.36699053603640674
0,75,24.38081674488848,-0.5819017875777822
0,76,24.203258130605438,
0,77,24.683877614276586,
0,78,23.72882577218954,
0,79,,
0,80,,-0.8212855639859054
0,81,,
0,82,,
0,83,,0.8407724484086034
0,84,,-1.053495800791254
0,85,25.713571179229852,
0,86,23.330097009694935,
0,87,,
0,88,,-1.5509115182904598
0,89,,0.4384941142322816
0,90,,-2.369356907353908
0,91,,-2.6544784377537116
0,92,,
0,93,23.878630532093958,
0,94,24.347097976920907,
0,95,,-0.42472739170790397
0,96,,
0,97,,
0,98,24.22924201719799,
0,99,,
1,0,0.4808905552855546,-1.3119636532815053
1,1,,-0.5912005393918085
1,2,13.682239931223913,-0.2708444827261379
1,3,24.432942484804087,-0.1367913533356333
1,4,,
1,5,,
1,6,,
1,7,24.425362922470775,-1.5130317158946103
1,8,,
1,9,,-0.9425159778675284
1,10,,
1,11,,
1,12,,-0.7022389762102773
1,13,,
1,14,,
1,15,23.922646086125894,
1,16,,
1,17,,0.05621059276089535
1,18,,-1.303716358724022
1,19,,-0.7840979573511695
1,20,,
